Date,Open,High,Low,Close,Volume
2018-02-17,36340,36340,36340,36340,0
2018-02-18,36340,36340,36340,36340,0
2018-02-19,36340,36365,36340,36365,0
2018-02-20,36365,36400,36365,36400,0
2018-02-21,36400,36429,36400,36429,0
2018-02-22,36429,36466,36429,36466,0
2018-02-23,36466,36482,36466,36482,0
2018-02-24,36482,36482,36482,36482,0
2018-02-25,36482,36482,36482,36482,0
2018-02-26,36482,36497,36482,36497,0
2018-02-27,36497,36497,36492,36492,0
2018-02-28,36492,36492,36447,36447,0
2018-03-01,36447,36452,36447,36452,0
2018-03-02,36452,36473,36452,36473,0
2018-03-03,36473,36473,36473,36473,0
2018-03-04,36473,36473,36473,36473,0
2018-03-05,36473,36501,36473,36501,0
2018-03-06,36501,36515,36501,36515,0
2018-03-07,36515,36515,36497,36497,0
2018-03-08,36497,36512,36497,36512,0
2018-03-09,36512,36512,36472,36472,0
2018-03-10,36472,36472,36472,36472,0
2018-03-11,36472,36472,36472,36472,0
2018-03-12,36472,36472,36462,36462,0
2018-03-13,36462,36533,36462,36533,0
2018-03-14,36533,36546,36533,36546,0
2018-03-15,36546,36553,36546,36553,0
2018-03-16,36553,36578,36553,36578,0
2018-03-17,36578,36578,36578,36578,0
2018-03-18,36578,36578,36578,36578,0
2018-03-19,36578,36632,36578,36632,0
2018-03-20,36632,36634,36632,36634,0
2018-03-21,36634,36634,36620,36620,0
2018-03-22,36620,36620,36594,36594,0
2018-03-23,36594,36594,36580,36580,0
2018-03-24,36580,36580,36580,36580,0
2018-03-25,36580,36580,36580,36580,0
2018-03-26,36580,36608,36580,36608,0
2018-03-27,36608,36647,36608,36647,0
2018-03-28,36647,36673,36647,36673,0
2018-03-29,36673,36715,36673,36715,0
2018-03-30,36715,36715,36715,36715,0
2018-03-31,36715,36715,36715,36715,0
2018-04-01,36715,36715,36715,36715,0
2018-04-02,36715,36738,36715,36738,0
2018-04-03,36738,36738,36728,36728,0
2018-04-04,36728,36753,36728,36753,0
2018-04-05,36753,36807,36753,36807,0
2018-04-06,36807,36832,36807,36832,0
2018-04-07,36832,36832,36832,36832,0
2018-04-08,36832,36832,36832,36832,0
2018-04-09,36832,36832,36805,36805,0
2018-04-10,36805,36818,36805,36818,0
2018-04-11,36818,36862,36818,36862,0
2018-04-12,36862,36874,36862,36874,0
2018-04-13,36874,36894,36874,36894,0
2018-04-14,36894,36894,36894,36894,0
2018-04-15,36894,36894,36894,36894,0
2018-04-16,36894,36895,36894,36895,0
2018-04-17,36895,36895,36886,36886,0
2018-04-18,36886,36918,36886,36918,0
2018-04-19,36918,36929,36918,36929,0
2018-04-20,36929,36929,36917,36917,0
2018-04-21,36917,36917,36917,36917,0
2018-04-22,36917,36917,36917,36917,0
2018-04-23,36917,36917,36909,36909,0
2018-04-24,36909,36909,36895,36895,0
2018-04-25,36895,36895,36818,36818,0
2018-04-26,36818,36818,36736,36736,0
2018-04-27,36736,36793,36736,36793,0
2018-04-28,36793,36793,36793,36793,0
2018-04-29,36793,36793,36793,36793,0
2018-04-30,36793,36846,36793,36846,0
2018-05-01,36846,36846,36846,36846,0
2018-05-02,36846,36907,36846,36907,0
2018-05-03,36907,36939,36907,36939,0
2018-05-04,36939,36957,36939,36957,0
2018-05-05,36957,36957,36957,36957,0
2018-05-06,36957,36957,36957,36957,0
2018-05-07,36957,37013,36957,37013,0
2018-05-08,37013,37013,37004,37004,0
2018-05-09,37004,37048,37004,37048,0
2018-05-10,37048,37048,36973,36973,0
2018-05-11,36973,36979,36973,36979,0
2018-05-12,36979,36979,36979,36979,0
2018-05-13,36979,36979,36979,36979,0
2018-05-14,36979,36996,36979,36996,0
2018-05-15,36996,37007,36996,37007,0
2018-05-16,37007,37007,36995,36995,0
2018-05-17,36995,37052,36995,37052,0
2018-05-18,37052,37077,37052,37077,0
2018-05-19,37077,37077,37077,37077,0
2018-05-20,37077,37077,37077,37077,0
2018-05-21,37077,37077,37077,37077,0
2018-05-22,37077,37077,37068,37068,0
2018-05-23,37068,37068,37031,37031,0
2018-05-24,37031,37031,37010,37010,0
2018-05-25,37010,37010,37005,37005,0
2018-05-26,37005,37005,37005,37005,0
2018-05-27,37005,37005,37005,37005,0
2018-05-28,37005,37062,37005,37062,0
2018-05-29,37062,37062,37055,37055,0
2018-05-30,37055,37055,37037,37037,0
2018-05-31,37037,37057,37037,37057,0
2018-06-01,37057,37062,37057,37062,0
2018-06-02,37062,37062,37062,37062,0
2018-06-03,37062,37062,37062,37062,0
2018-06-04,37062,37104,37062,37104,0
2018-06-05,37104,37139,37104,37139,0
2018-06-06,37139,37143,37139,37143,0
2018-06-07,37143,37143,37112,37112,0
2018-06-08,37112,37115,37112,37115,0
2018-06-09,37115,37115,37115,37115,0
2018-06-10,37115,37115,37115,37115,0
2018-06-11,37115,37177,37115,37177,0
2018-06-12,37177,37179,37177,37179,0
2018-06-13,37179,37186,37179,37186,0
2018-06-14,37186,37195,37186,37195,0
2018-06-15,37195,37208,37195,37208,0
2018-06-16,37208,37208,37208,37208,0
2018-06-17,37208,37208,37208,37208,0
2018-06-18,37208,37231,37208,37231,0
2018-06-19,37231,37236,37231,37236,0
2018-06-20,37236,37259,37236,37259,0
2018-06-21,37259,37259,37255,37255,0
2018-06-22,37255,37255,37252,37252,0
2018-06-23,37252,37252,37252,37252,0
2018-06-24,37252,37252,37252,37252,0
2018-06-25,37252,37252,37251,37251,0
2018-06-26,37251,37251,37237,37237,0
2018-06-27,37237,37243,37237,37243,0
2018-06-28,37243,37243,37240,37240,0
2018-06-29,37240,37256,37240,37256,0
2018-06-30,37256,37256,37256,37256,0
2018-07-01,37256,37256,37256,37256,0
2018-07-02,37256,37256,37256,37256,0
2018-07-03,37256,37275,37256,37275,0
2018-07-04,37275,37288,37275,37288,0
2018-07-05,37288,37288,37280,37280,0
2018-07-06,37280,37310,37280,37310,0
2018-07-07,37310,37310,37310,37310,0
2018-07-08,37310,37310,37310,37310,0
2018-07-09,37310,37353,37310,37353,0
2018-07-10,37353,37353,37348,37348,0
2018-07-11,37348,37355,37348,37355,0
2018-07-12,37355,37360,37355,37360,0
2018-07-13,37360,37360,37338,37338,0
2018-07-14,37338,37338,37338,37338,0
2018-07-15,37338,37338,37338,37338,0
2018-07-16,37338,37338,37338,37338,0
2018-07-17,37338,37360,37338,37360,0
2018-07-18,37360,37368,37360,37368,0
2018-07-19,37368,37410,37368,37410,0
2018-07-20,37410,37442,37410,37442,0
2018-07-21,37442,37442,37442,37442,0
2018-07-22,37442,37442,37442,37442,0
2018-07-23,37442,37477,37442,37477,0
2018-07-24,37477,37518,37477,37518,0
2018-07-25,37518,37518,37513,37513,0
2018-07-26,37513,37514,37513,37514,0
2018-07-27,37514,37521,37514,37521,0
2018-07-28,37521,37521,37521,37521,0
2018-07-29,37521,37521,37521,37521,0
2018-07-30,37521,37521,37513,37513,0
2018-07-31,37513,37513,37509,37509,0
2018-08-01,37509,37525,37509,37525,0
2018-08-02,37525,37548,37525,37548,0
2018-08-03,37548,37553,37548,37553,0
2018-08-04,37553,37553,37553,37553,0
2018-08-05,37553,37553,37553,37553,0
2018-08-06,37553,37566,37553,37566,0
2018-08-07,37566,37597,37566,37597,0
2018-08-08,37597,37606,37597,37606,0
2018-08-09,37606,37644,37606,37644,0
2018-08-10,37644,37658,37644,37658,0
2018-08-11,37658,37658,37658,37658,0
2018-08-12,37658,37658,37658,37658,0
2018-08-13,37658,37712,37658,37712,0
2018-08-14,37712,37720,37712,37720,0
2018-08-15,37720,37720,37720,37720,0
2018-08-16,37720,37755,37720,37755,0
2018-08-17,37755,37800,37755,37800,0
2018-08-18,37800,37800,37800,37800,0
2018-08-19,37800,37800,37800,37800,0
2018-08-20,37800,37851,37800,37851,0
2018-08-21,37851,37900,37851,37900,0
2018-08-22,37900,37906,37900,37906,0
2018-08-23,37906,37910,37906,37910,0
2018-08-24,37910,37925,37910,37925,0
2018-08-25,37925,37925,37925,37925,0
2018-08-26,37925,37925,37925,37925,0
2018-08-27,37925,37926,37925,37926,0
2018-08-28,37926,37941,37926,37941,0
2018-08-29,37941,37941,37876,37876,0
2018-08-30,37876,37876,37835,37835,0
2018-08-31,37835,37835,37826,37826,0
2018-09-01,37826,37826,37826,37826,0
2018-09-02,37826,37826,37826,37826,0
2018-09-03,37826,37890,37826,37890,0
2018-09-04,37890,37934,37890,37934,0
2018-09-05,37934,37984,37934,37984,0
2018-09-06,37984,37984,37919,37919,0
2018-09-07,37919,37919,37889,37889,0
2018-09-08,37889,37889,37889,37889,0
2018-09-09,37889,37889,37889,37889,0
2018-09-10,37889,37889,37865,37865,0
2018-09-11,37865,37865,37839,37839,0
2018-09-12,37839,37867,37839,37867,0
2018-09-13,37867,37883,37867,37883,0
2018-09-14,37883,37947,37883,37947,0
2018-09-15,37947,37947,37947,37947,0
2018-09-16,37947,37947,37947,37947,0
2018-09-17,37947,37947,37947,37947,0
2018-09-18,37947,37947,37947,37947,0
2018-09-19,37947,37947,37947,37947,0
2018-09-20,37947,37983,37947,37983,0
2018-09-21,37983,37985,37983,37985,0
2018-09-22,37985,37985,37985,37985,0
2018-09-23,37985,37985,37985,37985,0
2018-09-24,37985,37989,37985,37989,0
2018-09-25,37989,37989,37938,37938,0
2018-09-26,37938,37938,37916,37916,0
2018-09-27,37916,37916,37825,37825,0
2018-09-28,37825,37856,37825,37856,0
2018-09-29,37856,37856,37856,37856,0
2018-09-30,37856,37856,37856,37856,0
2018-10-01,37856,37890,37856,37890,0
2018-10-02,37890,37916,37890,37916,0
2018-10-03,37916,37953,37916,37953,0
2018-10-04,37953,37962,37953,37962,0
2018-10-05,37962,37962,37919,37919,0
2018-10-06,37919,37919,37919,37919,0
2018-10-07,37919,37919,37919,37919,0
2018-10-08,37919,37919,37889,37889,0
2018-10-09,37889,37916,37889,37916,0
2018-10-10,37916,37916,37902,37902,0
2018-10-11,37902,37902,37816,37816,0
2018-10-12,37816,37816,37678,37678,0
2018-10-13,37678,37678,37678,37678,0
2018-10-14,37678,37678,37678,37678,0
2018-10-15,37678,37678,37678,37678,0
2018-10-16,37678,37678,37678,37678,0
2018-10-17,37678,37678,37645,37645,0
2018-10-18,37645,37645,37621,37621,0
2018-10-19,37621,37641,37621,37641,0
2018-10-20,37641,37641,37641,37641,0
2018-10-21,37641,37641,37641,37641,0
2018-10-22,37641,37694,37641,37694,0
2018-10-23,37694,37728,37694,37728,0
2018-10-24,37728,37766,37728,37766,0
2018-10-25,37766,37766,37761,37761,0
2018-10-26,37761,37765,37761,37765,0
2018-10-27,37765,37765,37765,37765,0
2018-10-28,37765,37765,37765,37765,0
2018-10-29,37765,37780,37765,37780,0
2018-10-30,37780,37780,37737,37737,0
2018-10-31,37737,37737,37720,37720,0
2018-11-01,37720,37720,37720,37720,0
2018-11-02,37720,37720,37720,37720,0
2018-11-03,37720,37720,37720,37720,0
2018-11-04,37720,37720,37720,37720,0
2018-11-05,37720,37835,37720,37835,0
2018-11-06,37835,37885,37835,37885,0
2018-11-07,37885,37912,37885,37912,0
2018-11-08,37912,37912,37909,37909,0
2018-11-09,37909,37909,37903,37903,0
2018-11-10,37903,37903,37903,37903,0
2018-11-11,37903,37903,37903,37903,0
2018-11-12,37903,37903,37882,37882,0
2018-11-13,37882,37893,37882,37893,0
2018-11-14,37893,37893,37877,37877,0
2018-11-15,37877,37877,37875,37875,0
2018-11-16,37875,37882,37875,37882,0
2018-11-17,37882,37882,37882,37882,0
2018-11-18,37882,37882,37882,37882,0
2018-11-19,37882,37907,37882,37907,0
2018-11-20,37907,37907,37898,37898,0
2018-11-21,37898,37932,37898,37932,0
2018-11-22,37932,37934,37932,37934,0
2018-11-23,37934,37934,37932,37932,0
2018-11-24,37932,37932,37932,37932,0
2018-11-25,37932,37932,37932,37932,0
2018-11-26,37932,37932,37932,37932,0
2018-11-27,37932,37932,37929,37929,0
2018-11-28,37929,37958,37929,37958,0
2018-11-29,37958,37962,37958,37962,0
2018-11-30,37962,38009,37962,38009,0
2018-12-01,38009,38009,38009,38009,0
2018-12-02,38009,38009,38009,38009,0
2018-12-03,38009,38031,38009,38031,0
2018-12-04,38031,38060,38031,38060,0
2018-12-05,38060,38060,38051,38051,0
2018-12-06,38051,38063,38051,38063,0
2018-12-07,38063,38098,38063,38098,0
2018-12-08,38098,38098,38098,38098,0
2018-12-09,38098,38098,38098,38098,0
2018-12-10,38098,38123,38098,38123,0
2018-12-11,38123,38123,38096,38096,0
2018-12-12,38096,38127,38096,38127,0
2018-12-13,38127,38143,38127,38143,0
2018-12-14,38143,38143,38138,38138,0
2018-12-15,38138,38138,38138,38138,0
2018-12-16,38138,38138,38138,38138,0
2018-12-17,38138,38138,38121,38121,0
2018-12-18,38121,38121,38102,38102,0
2018-12-19,38102,38141,38102,38141,0
2018-12-20,38141,38183,38141,38183,0
2018-12-21,38183,38206,38183,38206,0
2018-12-22,38206,38206,38206,38206,0
2018-12-23,38206,38206,38206,38206,0
2018-12-24,38206,38240,38206,38240,0
2018-12-25,38240,38240,38240,38240,0
2018-12-26,38240,38240,38224,38224,0
2018-12-27,38224,38312,38224,38312,0
2018-12-28,38312,38362,38312,38362,0
2018-12-29,38362,38362,38362,38362,0
2018-12-30,38362,38362,38362,38362,0
2018-12-31,38362,38405,38362,38405,0
2019-01-01,38405,38405,38405,38405,0
2019-01-02,38405,38439,38405,38439,0
2019-01-03,38439,38501,38439,38501,0
2019-01-04,38501,38552,38501,38552,0
2019-01-05,38552,38552,38552,38552,0
2019-01-06,38552,38552,38552,38552,0
2019-01-07,38552,38613,38552,38613,0
2019-01-08,38613,38613,38547,38547,0
2019-01-09,38547,38622,38547,38622,0
2019-01-10,38622,38622,38579,38579,0
2019-01-11,38579,38579,38562,38562,0
2019-01-12,38562,38562,38562,38562,0
2019-01-13,38562,38562,38562,38562,0
2019-01-14,38562,38570,38562,38570,0
2019-01-15,38570,38587,38570,38587,0
2019-01-16,38587,38617,38587,38617,0
2019-01-17,38617,38621,38617,38621,0
2019-01-18,38621,38621,38579,38579,0
2019-01-19,38579,38579,38579,38579,0
2019-01-20,38579,38579,38579,38579,0
2019-01-21,38579,38579,38559,38559,0
2019-01-22,38559,38559,38495,38495,0
2019-01-23,38495,38495,38479,38479,0
2019-01-24,38479,38529,38479,38529,0
2019-01-25,38529,38585,38529,38585,0
2019-01-26,38585,38585,38585,38585,0
2019-01-27,38585,38585,38585,38585,0
2019-01-28,38585,38658,38585,38658,0
2019-01-29,38658,38666,38658,38666,0
2019-01-30,38666,38686,38666,38686,0
2019-01-31,38686,38690,38686,38690,0
2019-02-01,38690,38773,38690,38773,0
2019-02-02,38773,38773,38773,38773,0
2019-02-03,38773,38773,38773,38773,0
2019-02-04,38773,38809,38773,38809,0
2019-02-05,38809,38856,38809,38856,0
2019-02-06,38856,38882,38856,38882,0
2019-02-07,38882,38882,38879,38879,0
2019-02-08,38879,38879,38854,38854,0
2019-02-09,38854,38854,38854,38854,0
2019-02-10,38854,38854,38854,38854,0
2019-02-11,38854,38888,38854,38888,0
2019-02-12,38888,38966,38888,38966,0
2019-02-13,38966,38966,38942,38942,0
2019-02-14,38942,38942,38939,38939,0
2019-02-15,38939,38990,38939,38990,0
2019-02-16,38990,38990,38990,38990,0
2019-02-17,38990,38990,38990,38990,0
2019-02-18,38990,38990,38965,38965,0
2019-02-19,38965,38965,38954,38954,0
2019-02-20,38954,39004,38954,39004,0
2019-02-21,39004,39009,39004,39009,0
2019-02-22,39009,39009,39009,39009,0
2019-02-23,39009,39009,39009,39009,0
2019-02-24,39009,39009,39009,39009,0
2019-02-25,39009,39027,39009,39027,0
2019-02-26,39027,39034,39027,39034,0
2019-02-27,39034,39034,39024,39024,0
2019-02-28,39024,39024,38973,38973,0
2019-03-01,38973,38973,38960,38960,0
2019-03-02,38960,38960,38960,38960,0
2019-03-03,38960,38960,38960,38960,0
2019-03-04,38960,38960,38941,38941,0
2019-03-05,38941,38941,38898,38898,0
2019-03-06,38898,38928,38898,38928,0
2019-03-07,38928,38956,38928,38956,0
2019-03-08,38956,39006,38956,39006,0
2019-03-09,39006,39006,39006,39006,0
2019-03-10,39006,39006,39006,39006,0
2019-03-11,39006,39069,39006,39069,0
2019-03-12,39069,39125,39069,39125,0
2019-03-13,39125,39125,39110,39110,0
2019-03-14,39110,39159,39110,39159,0
2019-03-15,39159,39184,39159,39184,0
2019-03-16,39184,39184,39184,39184,0
2019-03-17,39184,39184,39184,39184,0
2019-03-18,39184,39235,39184,39235,0
2019-03-19,39235,39255,39235,39255,0
2019-03-20,39255,39317,39255,39317,0
2019-03-21,39317,39368,39317,39368,0
2019-03-22,39368,39476,39368,39476,0
2019-03-23,39476,39476,39476,39476,0
2019-03-24,39476,39476,39476,39476,0
2019-03-25,39476,39581,39476,39581,0
2019-03-26,39581,39620,39581,39620,0
2019-03-27,39620,39620,39615,39615,0
2019-03-28,39615,39702,39615,39702,0
2019-03-29,39702,39717,39702,39717,0
2019-03-30,39717,39717,39717,39717,0
2019-03-31,39717,39717,39717,39717,0
2019-04-01,39717,39719,39717,39719,0
2019-04-02,39719,39719,39700,39700,0
2019-04-03,39700,39708,39700,39708,0
2019-04-04,39708,39708,39702,39702,0
2019-04-05,39702,39702,39697,39697,0
2019-04-06,39697,39697,39697,39697,0
2019-04-07,39697,39697,39697,39697,0
2019-04-08,39697,39759,39697,39759,0
2019-04-09,39759,39848,39759,39848,0
2019-04-10,39848,39979,39848,39979,0
2019-04-11,39979,40060,39979,40060,0
2019-04-12,40060,40060,40027,40027,0
2019-04-13,40027,40027,40027,40027,0
2019-04-14,40027,40027,40027,40027,0
2019-04-15,40027,40027,39995,39995,0
2019-04-16,39995,40007,39995,40007,0
2019-04-17,40007,40007,39984,39984,0
2019-04-18,39984,40009,39984,40009,0
2019-04-19,40009,40009,40009,40009,0
2019-04-20,40009,40009,40009,40009,0
2019-04-21,40009,40009,40009,40009,0
2019-04-22,40009,40083,40009,40083,0
2019-04-23,40083,40083,40066,40066,0
2019-04-24,40066,40086,40066,40086,0
2019-04-25,40086,40086,40084,40084,0
2019-04-26,40084,40084,40033,40033,0
2019-04-27,40033,40033,40033,40033,0
2019-04-28,40033,40033,40033,40033,0
2019-04-29,40033,40050,40033,40050,0
2019-04-30,40050,40050,40026,40026,0
2019-05-01,40026,40026,40026,40026,0
2019-05-02,40026,40046,40026,40046,0
2019-05-03,40046,40046,40043,40043,0
2019-05-04,40043,40043,40043,40043,0
2019-05-05,40043,40043,40043,40043,0
2019-05-06,40043,40074,40043,40074,0
2019-05-07,40074,40083,40074,40083,0
2019-05-08,40083,40083,40057,40057,0
2019-05-09,40057,40068,40057,40068,0
2019-05-10,40068,40080,40068,40080,0
2019-05-11,40080,40080,40080,40080,0
2019-05-12,40080,40080,40080,40080,0
2019-05-13,40080,40107,40080,40107,0
2019-05-14,40107,40143,40107,40143,0
2019-05-15,40143,40143,40136,40136,0
2019-05-16,40136,40159,40136,40159,0
2019-05-17,40159,40164,40159,40164,0
2019-05-18,40164,40164,40164,40164,0
2019-05-19,40164,40164,40164,40164,0
2019-05-20,40164,40178,40164,40178,0
2019-05-21,40178,40178,40178,40178,0
2019-05-22,40178,40207,40178,40207,0
2019-05-23,40207,40237,40207,40237,0
2019-05-24,40237,40316,40237,40316,0
2019-05-25,40316,40316,40316,40316,0
2019-05-26,40316,40316,40316,40316,0
2019-05-27,40316,40347,40316,40347,0
2019-05-28,40347,40445,40347,40445,0
2019-05-29,40445,40568,40445,40568,0
2019-05-30,40568,40754,40568,40754,0
2019-05-31,40754,40754,40733,40733,0
2019-06-01,40733,40733,40733,40733,0
2019-06-02,40733,40733,40733,40733,0
2019-06-03,40733,40839,40733,40839,0
2019-06-04,40839,40877,40839,40877,0
2019-06-05,40877,40899,40877,40899,0
2019-06-06,40899,41000,40899,41000,0
2019-06-07,41000,41035,41000,41035,0
2019-06-08,41035,41035,41035,41035,0
2019-06-09,41035,41035,41035,41035,0
2019-06-10,41035,41182,41035,41182,0
2019-06-11,41182,41667,41182,41667,0
2019-06-12,41667,41763,41667,41763,0
2019-06-13,41763,41796,41763,41796,0
2019-06-14,41796,41796,41794,41794,0
2019-06-15,41794,41794,41794,41794,0
2019-06-16,41794,41794,41794,41794,0
2019-06-17,41794,41794,41720,41720,0
2019-06-18,41720,41723,41720,41723,0
2019-06-19,41723,41779,41723,41779,0
2019-06-20,41779,41789,41779,41789,0
2019-06-21,41789,41913,41789,41913,0
2019-06-22,41913,41913,41913,41913,0
2019-06-23,41913,41913,41913,41913,0
2019-06-24,41913,41919,41913,41919,0
2019-06-25,41919,41919,41889,41889,0
2019-06-26,41889,41889,41836,41836,0
2019-06-27,41836,41836,41702,41702,0
2019-06-28,41702,41724,41702,41724,0
2019-06-29,41724,41724,41724,41724,0
2019-06-30,41724,41724,41724,41724,0
2019-07-01,41724,41814,41724,41814,0
2019-07-02,41814,41814,41794,41794,0
2019-07-03,41794,41876,41794,41876,0
2019-07-04,41876,41936,41876,41936,0
2019-07-05,41936,41963,41936,41963,0
2019-07-06,41963,41963,41963,41963,0
2019-07-07,41963,41963,41963,41963,0
2019-07-08,41963,41963,41881,41881,0
2019-07-09,41881,41897,41881,41897,0
2019-07-10,41897,41925,41897,41925,0
2019-07-11,41925,42015,41925,42015,0
2019-07-12,42015,42036,42015,42036,0
2019-07-13,42036,42036,42036,42036,0
2019-07-14,42036,42036,42036,42036,0
2019-07-15,42036,42042,42036,42042,0
2019-07-16,42042,42042,42042,42042,0
2019-07-17,42042,42074,42042,42074,0
2019-07-18,42074,42163,42074,42163,0
2019-07-19,42163,42266,42163,42266,0
2019-07-20,42266,42266,42266,42266,0
2019-07-21,42266,42266,42266,42266,0
2019-07-22,42266,42491,42266,42491,0
2019-07-23,42491,42591,42491,42591,0
2019-07-24,42591,42716,42591,42716,0
2019-07-25,42716,42851,42716,42851,0
2019-07-26,42851,42864,42851,42864,0
2019-07-27,42864,42864,42864,42864,0
2019-07-28,42864,42864,42864,42864,0
2019-07-29,42864,42920,42864,42920,0
2019-07-30,42920,42961,42920,42961,0
2019-07-31,42961,42987,42961,42987,0
2019-08-01,42987,43091,42987,43091,0
2019-08-02,43091,43121,43091,43121,0
2019-08-03,43121,43121,43121,43121,0
2019-08-04,43121,43121,43121,43121,0
2019-08-05,43121,43259,43121,43259,0
2019-08-06,43259,43463,43259,43463,0
2019-08-07,43463,43525,43463,43525,0
2019-08-08,43525,43729,43525,43729,0
2019-08-09,43729,43729,43700,43700,0
2019-08-10,43700,43700,43700,43700,0
2019-08-11,43700,43700,43700,43700,0
2019-08-12,43700,43731,43700,43731,0
2019-08-13,43731,43748,43731,43748,0
2019-08-14,43748,43748,43703,43703,0
2019-08-15,43703,43703,43703,43703,0
2019-08-16,43703,43772,43703,43772,0
2019-08-17,43772,43772,43772,43772,0
2019-08-18,43772,43772,43772,43772,0
2019-08-19,43772,43849,43772,43849,0
2019-08-20,43849,43878,43849,43878,0
2019-08-21,43878,43886,43878,43886,0
2019-08-22,43886,43976,43886,43976,0
2019-08-23,43976,43976,43953,43953,0
2019-08-24,43953,43953,43953,43953,0
2019-08-25,43953,43953,43953,43953,0
2019-08-26,43953,43985,43953,43985,0
2019-08-27,43985,43985,43969,43969,0
2019-08-28,43969,44018,43969,44018,0
2019-08-29,44018,44037,44018,44037,0
2019-08-30,44037,44045,44037,44045,0
2019-08-31,44045,44045,44045,44045,0
2019-09-01,44045,44045,44045,44045,0
2019-09-02,44045,44045,44002,44002,0
2019-09-03,44002,44002,43995,43995,0
2019-09-04,43995,44102,43995,44102,0
2019-09-05,44102,44398,44102,44398,0
2019-09-06,44398,44398,44352,44352,0
2019-09-07,44352,44352,44352,44352,0
2019-09-08,44352,44352,44352,44352,0
2019-09-09,44352,44352,44348,44348,0
2019-09-10,44348,44348,44274,44274,0
2019-09-11,44274,44274,44252,44252,0
2019-09-12,44252,44252,44100,44100,0
2019-09-13,44100,44130,44100,44130,0
2019-09-14,44130,44130,44130,44130,0
2019-09-15,44130,44130,44130,44130,0
2019-09-16,44130,44130,43933,43933,0
2019-09-17,43933,43933,43873,43873,0
2019-09-18,43873,43873,43873,43873,0
2019-09-19,43873,43873,43873,43873,0
2019-09-20,43873,43873,43873,43873,0
2019-09-21,43873,43873,43873,43873,0
2019-09-22,43873,43873,43873,43873,0
2019-09-23,43873,43909,43873,43909,0
2019-09-24,43909,43987,43909,43987,0
2019-09-25,43987,44076,43987,44076,0
2019-09-26,44076,44088,44076,44088,0
2019-09-27,44088,44088,44003,44003,0
2019-09-28,44003,44003,44003,44003,0
2019-09-29,44003,44003,44003,44003,0
2019-09-30,44003,44057,44003,44057,0
2019-10-01,44057,44057,44050,44050,0
2019-10-02,44050,44050,43996,43996,0
2019-10-03,43996,44083,43996,44083,0
2019-10-04,44083,44275,44083,44275,0
2019-10-05,44275,44275,44275,44275,0
2019-10-06,44275,44275,44275,44275,0
2019-10-07,44275,44365,44275,44365,0
2019-10-08,44365,44419,44365,44419,0
2019-10-09,44419,44445,44419,44445,0
2019-10-10,44445,44549,44445,44549,0
2019-10-11,44549,44549,44450,44450,0
2019-10-12,44450,44450,44450,44450,0
2019-10-13,44450,44450,44450,44450,0
2019-10-14,44450,44450,44311,44311,0
2019-10-15,44311,44311,44295,44295,0
2019-10-16,44295,44295,44282,44282,0
2019-10-17,44282,44282,44193,44193,0
2019-10-18,44193,44193,43772,43772,0
2019-10-19,43772,43772,43772,43772,0
2019-10-20,43772,43772,43772,43772,0
2019-10-21,43772,43772,43613,43613,0
2019-10-22,43613,43613,43333,43333,0
2019-10-23,43333,43333,42916,42916,0
2019-10-24,42916,42942,42916,42942,0
2019-10-25,42942,43100,42942,43100,0
2019-10-26,43100,43100,43100,43100,0
2019-10-27,43100,43100,43100,43100,0
2019-10-28,43100,43100,43081,43081,0
2019-10-29,43081,43081,42888,42888,0
2019-10-30,42888,42888,42691,42691,0
2019-10-31,42691,42691,42691,42691,0
2019-11-01,42691,42691,42691,42691,0
2019-11-02,42691,42691,42691,42691,0
2019-11-03,42691,42691,42691,42691,0
2019-11-04,42691,42691,42522,42522,0
2019-11-05,42522,42522,42375,42375,0
2019-11-06,42375,42375,42238,42238,0
2019-11-07,42238,42282,42238,42282,0
2019-11-08,42282,42391,42282,42391,0
2019-11-09,42391,42391,42391,42391,0
2019-11-10,42391,42391,42391,42391,0
2019-11-11,42391,42623,42391,42623,0
2019-11-12,42623,42623,42612,42612,0
2019-11-13,42612,42612,42111,42111,0
2019-11-14,42111,42111,41440,41440,0
2019-11-15,41440,41440,39872,39872,0
2019-11-16,39872,39872,39872,39872,0
2019-11-17,39872,39872,39872,39872,0
2019-11-18,39872,41394,39872,41394,0
2019-11-19,41394,41646,41394,41646,0
2019-11-20,41646,41722,41646,41722,0
2019-11-21,41722,41722,41585,41585,0
2019-11-22,41585,41629,41585,41629,0
2019-11-23,41629,41629,41629,41629,0
2019-11-24,41629,41629,41629,41629,0
2019-11-25,41629,41718,41629,41718,0
2019-11-26,41718,41863,41718,41863,0
2019-11-27,41863,41976,41863,41976,0
2019-11-28,41976,41985,41976,41985,0
2019-11-29,41985,41985,41915,41915,0
2019-11-30,41915,41915,41915,41915,0
2019-12-01,41915,41915,41915,41915,0
2019-12-02,41915,41915,41819,41819,0
2019-12-03,41819,41819,41623,41623,0
2019-12-04,41623,41623,41542,41542,0
2019-12-05,41542,41542,41473,41473,0
2019-12-06,41473,41473,41343,41343,0
2019-12-07,41343,41343,41343,41343,0
2019-12-08,41343,41343,41343,41343,0
2019-12-09,41343,41494,41343,41494,0
2019-12-10,41494,41494,41464,41464,0
2019-12-11,41464,41515,41464,41515,0
2019-12-12,41515,41735,41515,41735,0
2019-12-13,41735,41911,41735,41911,0
